"VAR2","VAR3","SPCD","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","7353",3,17.5333333333333,12.2,25.3,7.21311764466372,15.8451423080895,-6.24624590420396,-14.9495557972018,6.24624590420396,14.9495557972018,0.688269872182893,8.58496546292553,0.918253888155561
"Stump Bark Volume","SP_BK_CV","7353",6,12.8666666666667,6.8,25.3,0.152344061160298,76.5221049305087,0.146952595270263,144.075646592465,0.146952595270263,144.075646592465,0.0114349886529161,0.202325627143497,-10.7230704359654
"Stump Wood Volume","SP_WD_CV","7353",6,12.8666666666667,6.8,25.3,0.507380738868231,18.4286217246919,0.247283979179756,15.7842939619037,0.301153518272763,19.9505382846421,0.0250773045263615,0.525051151321818,0.755740881682813
"Stump Wood+Bark Volume","SP_WDBK_CV","7353",6,12.8666666666667,6.8,25.3,0.649000144755491,19.0706262266148,0.394236574450019,25.1189033981748,0.403463428515236,25.7963523016415,0.0341646169725106,0.711634362959396,0.593503311024888
"Total Stem Bark Volume","ST_BK_CV_TOT","7353",6,12.8666666666667,6.8,25.3,1.28860707508616,26.2867245074856,0.249813267305461,8.48262349713618,0.886706650533192,23.158235315543,0.0723276745940452,1.20256538151719,0.830475995495042
"Total Stem Wood Volume","ST_WD_CV_TOT","7353",6,12.8666666666667,6.8,25.3,4.35345476396699,13.5349187448021,-2.77308901248775,-8.8320702408774,3.33520676507137,13.7183511221676,0.354995081422607,4.84601172678139,0.969957880527076
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","7353",6,12.8666666666667,6.8,25.3,4.99867852177968,12.9401655609939,-2.52327574518229,-7.10060033128958,3.11681768801251,11.3098191301706,0.391531474490221,5.21433053769224,0.971274562175388
"Merch Stem Bark Volume","ST_BK_CV_MER","7886",1,17.8,17.8,17.8,NA,NA,4.70049245029368,136.127785991708,4.70049245029368,136.127785991708,Inf,4.70049245029368,-Inf
"Merch Stem Wood Volume","ST_WD_CV_MER","7886",1,17.8,17.8,17.8,NA,NA,-10.5915674112632,-18.0669476856972,10.5915674112632,18.0669476856972,Inf,10.5915674112632,-Inf
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","7886",1,17.8,17.8,17.8,NA,NA,-5.89107496096947,-9.489947904972,5.89107496096947,9.489947904972,Inf,5.89107496096947,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","7886",1,17.8,17.8,17.8,NA,NA,4.71242501405306,172.37563105545,4.71242501405306,172.37563105545,Inf,4.71242501405306,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","7886",1,17.8,17.8,17.8,NA,NA,-10.142608615258,-18.7796250074672,10.142608615258,18.7796250074672,Inf,10.142608615258,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","7886",1,17.8,17.8,17.8,NA,NA,-5.43018360120497,-9.5698886479616,5.43018360120497,9.5698886479616,Inf,5.43018360120497,-Inf
"Stump Bark Volume","SP_BK_CV","7886",1,17.8,17.8,17.8,NA,NA,0.325427215597512,428.193704733569,0.325427215597512,428.193704733569,Inf,0.325427215597512,-Inf
"Stump Wood Volume","SP_WD_CV","7886",1,17.8,17.8,17.8,NA,NA,0.633817995480861,36.6157131993565,0.633817995480861,36.6157131993565,Inf,0.633817995480861,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","7886",1,17.8,17.8,17.8,NA,NA,0.959245211078374,53.0849591078237,0.959245211078374,53.0849591078237,Inf,0.959245211078374,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","7886",1,17.8,17.8,17.8,NA,NA,5.04941362914632,142.076916970915,5.04941362914632,142.076916970915,Inf,5.04941362914632,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","7886",1,17.8,17.8,17.8,NA,NA,-9.82207023778432,-16.2334852289634,9.82207023778432,16.2334852289634,Inf,9.82207023778432,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","7886",1,17.8,17.8,17.8,NA,NA,-4.772656608638,-7.45040760648465,4.772656608638,7.45040760648465,Inf,4.772656608638,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","8764",13,15.8692307692308,11,40.8,4.5642955061209,93.9801926902808,2.6213739051442,82.2756712423874,2.70565465878657,87.0263279672479,0.184843054547814,5.10899912344548,0.684397412618086
"Sawlog Wood Volume","ST_WD_CV_SAW","8764",13,15.8692307692308,11,40.8,27.244583235599,15.353817558524,-12.3152325539758,-20.0282594814511,12.6359274428718,20.766165729806,0.860527374347614,28.9280967697209,0.945262242197387
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8764",13,15.8692307692308,11,40.8,23.2847523331221,17.439082065261,-9.69385864883163,-13.5202310168542,11.5190086443948,18.7104497364921,0.75326598187944,24.3812316470049,0.966246199658124
"Merch Stem Bark Volume","ST_BK_CV_MER","6053",4,17.55,14.8,20.5,1.91396648487666,57.9814817333428,2.44984803801829,58.259800394144,2.63316078033919,60.5578164693716,0.213627990211761,2.95790570984022,-1.48348600759327
"Merch Stem Wood Volume","ST_WD_CV_MER","6053",4,17.55,14.8,20.5,8.20693380111304,10.7629951145996,-14.2916875116145,-21.9460995407996,14.2916875116145,21.9460995407996,0.996070820728976,15.9614427211806,-0.378770137469867
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6053",4,17.55,14.8,20.5,8.95398852296108,11.3703681851811,-11.8418394735962,-16.1951152818927,12.0346846188675,16.5430290910382,0.862249296792956,14.1548435162813,0.0835445902048382
"Sawlog Bark Volume","ST_BK_CV_SAW","6053",4,17.55,14.8,20.5,1.95409113442325,64.3428399073769,2.38699091695338,69.7941096091552,2.62555177912723,72.9303863096602,0.211336645331255,2.92601773043869,-1.0682095128014
"Sawlog Wood Volume","ST_WD_CV_SAW","6053",4,17.55,14.8,20.5,9.53958903476619,14.0314822460888,-14.2621939583865,-23.0307518577618,14.2621939583865,23.0307518577618,1.02326022809344,16.4822023929089,-0.0916338192957142
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","6053",4,17.55,14.8,20.5,10.6041258678762,15.602858548748,-11.8752030414331,-16.7555568911289,13.3528488888292,20.0470583233075,0.917875714107873,15.0118640195541,0.251404174851205
"Stump Bark Volume","SP_BK_CV","6053",4,17.55,14.8,20.5,0.0593737848640069,310.16177427598,0.29862590105021,409.390318520347,0.29862590105021,409.390318520347,0.0197471052510916,0.303020401169389,-53.4529954187443
"Stump Wood Volume","SP_WD_CV","6053",4,17.55,14.8,20.5,0.312476766217508,34.0228832769011,0.546364280399248,41.2552804794022,0.546364280399248,41.2552804794022,0.0422103504349114,0.609709130623366,0.34919835005788
"Stump Wood+Bark Volume","SP_WDBK_CV","6053",4,17.55,14.8,20.5,0.31853653385431,35.8003649316998,0.844990181449457,56.308093524947,0.844990181449457,56.308093524947,0.0604915937031437,0.888879940878365,-0.282172758666958
"Total Stem Bark Volume","ST_BK_CV_TOT","6053",4,17.55,14.8,20.5,1.9169965009017,60.2308843652711,2.78164768127701,63.5901731956548,2.80388505512062,63.8636619896976,0.232998165399874,3.23940125811943,-1.86043855804482
"Total Stem Wood Volume","ST_WD_CV_TOT","6053",4,17.55,14.8,20.5,8.34362263512693,10.9047103090977,-13.5566547837475,-20.0544585215538,13.5566547837475,20.0544585215538,0.955767367234783,15.3621260876793,-0.178913633712336
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6053",4,17.55,14.8,20.5,9.0917916166889,11.5114396929727,-10.7750071024705,-14.096667742895,11.6097975917904,15.5661364702443,0.810561949686372,13.3452719777179,0.246872765379286
"Merch Stem Bark Volume","ST_BK_CV_MER","6216",8,21.475,6.4,31.1,3.4955768816073,115.648799026711,4.9710115051339,150.676979816149,4.9710115051339,150.676979816149,0.265340528357632,5.95001100019971,-3.1078534118754
"Merch Stem Wood Volume","ST_WD_CV_MER","6216",8,21.475,6.4,31.1,12.9770573960614,15.8103901379084,-10.0372757244976,-9.40475391195617,13.0389162473118,15.7034840795814,0.725252175407316,15.7512037729717,0.857011423123205
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6216",8,21.475,6.4,31.1,10.6388543649953,15.9839172859469,-5.0662642193637,-1.90293587322446,9.05883934395795,13.0860696072913,0.523054735579018,11.167099111454,0.934419601275164
"Sawlog Bark Volume","ST_BK_CV_SAW","6216",7,23.6285714285714,18.1,31.1,3.10229096130063,111.027760106874,5.74112403492967,144.023280984832,5.74112403492967,144.023280984832,0.288011493186068,6.4194880919914,-5.93376872516213
"Sawlog Wood Volume","ST_WD_CV_SAW","6216",7,23.6285714285714,18.1,31.1,14.0716739550642,18.3765064671081,-11.1427506268451,-10.9549048091544,15.0635906054801,18.5591868849939,0.797479393905799,17.1430881036652,0.728173042850572
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","6216",7,23.6285714285714,18.1,31.1,12.2841510072927,17.1834520066152,-5.40162659191546,-4.27691025738677,10.5145965609178,13.2656909103738,0.594815808627061,12.5905020022988,0.862987080337399
"Stump Bark Volume","SP_BK_CV","6216",8,21.475,6.4,31.1,0.213956034952749,4696.39974002347,0.449187402301388,2353.61228235943,0.449187402301388,2353.61228235943,0.0218174706350808,0.491756402263746,-32.0127193559733
"Stump Wood Volume","SP_WD_CV","6216",8,21.475,6.4,31.1,0.585730257987201,16.316506839947,0.809006426346124,32.4406064347046,0.809006426346124,32.4406064347046,0.0421445396533042,0.977080519251541,0.525006558917538
"Stump Wood+Bark Volume","SP_WDBK_CV","6216",8,21.475,6.4,31.1,0.738826786875474,19.1858782840296,1.25819382864751,48.4505537866409,1.25819382864751,48.4505537866409,0.0623948469140184,1.43550813436422,0.032581280723019
"Total Stem Bark Volume","ST_BK_CV_TOT","6216",8,21.475,6.4,31.1,3.6611648721149,105.953050078204,5.4343204979263,151.783201745651,5.4343204979263,151.783201745651,0.286617588717636,6.4234298834337,-3.61275549489403
"Total Stem Wood Volume","ST_WD_CV_TOT","6216",8,21.475,6.4,31.1,12.8472342095406,15.5493836869773,-9.15679381441771,-7.91489191413552,12.4838704366846,14.8653808016512,0.697559694163383,15.1085032825956,0.875269294124181
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6216",8,21.475,6.4,31.1,10.5247683297829,15.5759331392775,-3.7224733164914,-0.277203405172511,8.14197258275496,11.9894643996524,0.494707554512031,10.5252654331443,0.944737490550448
"Merch Stem Bark Volume","ST_BK_CV_MER","6923",1,13.7,13.7,13.7,NA,NA,0.745279728759821,14.2555418661022,0.745279728759821,14.2555418661022,Inf,0.745279728759821,-Inf
"Merch Stem Wood Volume","ST_WD_CV_MER","6923",1,13.7,13.7,13.7,NA,NA,-3.05842108752235,-8.99138935035236,3.05842108752235,8.99138935035236,Inf,3.05842108752235,-Inf
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6923",1,13.7,13.7,13.7,NA,NA,-2.31314135876254,-5.89440501175378,2.31314135876254,5.89440501175378,Inf,2.31314135876254,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","6923",1,13.7,13.7,13.7,NA,NA,1.07377936859973,28.9132608050654,1.07377936859973,28.9132608050654,Inf,1.07377936859973,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","6923",1,13.7,13.7,13.7,NA,NA,-2.93999836752873,-10.5939586469592,2.93999836752873,10.5939586469592,Inf,2.93999836752873,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","6923",1,13.7,13.7,13.7,NA,NA,-1.866218998929,-5.93101081979875,1.866218998929,5.93101081979875,Inf,1.866218998929,-Inf
"Stump Bark Volume","SP_BK_CV","6923",1,13.7,13.7,13.7,NA,NA,0.186052422887669,209.04766616592,0.186052422887669,209.04766616592,Inf,0.186052422887669,-Inf
"Stump Wood Volume","SP_WD_CV","6923",1,13.7,13.7,13.7,NA,NA,-0.117538206674923,-7.6175117741363,0.117538206674923,7.6175117741363,Inf,0.117538206674923,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","6923",1,13.7,13.7,13.7,NA,NA,0.0685142162127461,4.19817501303591,0.0685142162127461,4.19817501303591,Inf,0.0685142162127461,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","6923",1,13.7,13.7,13.7,NA,NA,0.939121046267444,17.4169333506573,0.939121046267444,17.4169333506573,Inf,0.939121046267444,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","6923",1,13.7,13.7,13.7,NA,NA,-2.99190506172265,-8.35657643695402,2.99190506172265,8.35657643695402,Inf,2.99190506172265,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6923",1,13.7,13.7,13.7,NA,NA,-2.05278401545521,-4.98309021836439,2.05278401545521,4.98309021836439,Inf,2.05278401545521,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","7158",19,28.7315789473684,7.7,62.9,14.7203280968144,57.2156473951509,14.327154486452,99.2711101969052,14.327154486452,99.2711101969052,0.46024294207433,20.2620527157959,-1.06166025588989
"Merch Stem Wood Volume","ST_WD_CV_MER","7158",19,28.7315789473684,7.7,62.9,60.272980796755,15.3794238797455,-44.2796360005739,-17.4710191916626,53.7507703562607,21.230122602794,1.86242609093179,73.5004536243757,0.910677410404757
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","7158",19,28.7315789473684,7.7,62.9,58.7188766487632,16.0166635384109,-29.9524815141218,-10.6068624353981,44.2728473254463,15.7956654612644,1.56900532533752,64.525877459435,0.937916243290358
"Sawlog Bark Volume","ST_BK_CV_SAW","7158",15,34.2066666666667,12.6,62.9,14.8112125061673,57.6581419176813,17.7106621563511,91.077593036525,17.7509496569152,92.6896953257041,0.513549289369336,22.7687234789099,-1.98200439033362
"Sawlog Wood Volume","ST_WD_CV_SAW","7158",15,34.2066666666667,12.6,62.9,63.286764649685,14.9455821388109,-56.5656616196249,-22.4930392194206,68.3882722832866,24.2273529265608,2.13658876518943,83.2939034321773,0.869534353608456
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","7158",15,34.2066666666667,12.6,62.9,64.3379985834514,15.1243777778101,-38.8549994632738,-16.616572073094,56.7124468890398,19.0928980572145,1.81138150367524,73.3016405516747,0.908518279623309
"Stump Bark Volume","SP_BK_CV","7158",19,28.7315789473684,7.7,62.9,0.753692431616078,1006.42758794111,0.900420580404568,1010.38200098768,0.900420580404568,1010.38200098768,0.028427999133333,1.16142671511928,-58.3397715045116
"Stump Wood Volume","SP_WD_CV","7158",19,28.7315789473684,7.7,62.9,1.71509709844673,15.5361417515862,1.51721140048486,22.0660020891224,1.52633286281047,22.7725444845989,0.0511633560604939,2.25580798069142,0.854397589294092
"Stump Wood+Bark Volume","SP_WDBK_CV","7158",19,28.7315789473684,7.7,62.9,2.3847367910621,16.4544365805074,2.41763198088943,37.8235155184407,2.41763198088943,37.8235155184407,0.0776517759955905,3.35150708937888,0.690237578582888
"Total Stem Bark Volume","ST_BK_CV_TOT","7158",19,28.7315789473684,7.7,62.9,15.4288283612879,59.5605564174229,15.257267429664,104.779362089664,15.257267429664,104.779362089664,0.48871103511366,21.4080375730126,-1.26798618923134
"Total Stem Wood Volume","ST_WD_CV_TOT","7158",19,28.7315789473684,7.7,62.9,60.3404150989805,14.3474099381058,-42.6348943748593,-16.3387787830166,52.7690251263169,19.6063492115905,1.82823450342297,72.5745832870404,0.916723939484237
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","7158",19,28.7315789473684,7.7,62.9,59.0639363908636,14.9752051398791,-27.3776269451954,-9.30852095601926,43.1523128190804,14.4118740686376,1.52457096310801,63.674761240462,0.942091424019458
"Merch Stem Bark Volume","ST_BK_CV_MER","7341",3,10.5333333333333,6.7,14.5,0.0800169947442197,58.8246366832359,0.432464196943507,49.5415946240037,0.432464196943507,49.5415946240037,0.0614953833445317,0.437371422557446,0.927535044961587
"Merch Stem Wood Volume","ST_WD_CV_MER","7341",3,10.5333333333333,6.7,14.5,1.26578031586971,14.4358371254582,-1.80279003347946,-18.220502918066,1.80279003347946,18.220502918066,0.280558612783788,2.07802432858112,0.946934949950854
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","7341",3,10.5333333333333,6.7,14.5,1.32760467758698,10.7752192412908,-1.37032583653595,-12.7535782745428,1.37032583653595,12.7535782745428,0.228645777486249,1.74723086193892,0.973053142174387
"Sawlog Bark Volume","ST_BK_CV_SAW","7341",1,14.5,14.5,14.5,NA,NA,0.839270589673912,26.604313111063,0.839270589673912,26.604313111063,Inf,0.839270589673912,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","7341",1,14.5,14.5,14.5,NA,NA,-0.0176493081036746,-0.0779579132021978,0.0176493081036746,0.0779579132021978,Inf,0.0176493081036746,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","7341",1,14.5,14.5,14.5,NA,NA,0.821621281570238,3.1852977880127,0.821621281570238,3.1852977880127,Inf,0.821621281570238,-Inf
"Stump Bark Volume","SP_BK_CV","7341",3,10.5333333333333,6.7,14.5,0.0450088006249932,481.87734932076,0.117803915497864,494.427656318514,0.117803915497864,494.427656318514,0.0136479017823185,0.123402960239054,-6.13528818002149
"Stump Wood Volume","SP_WD_CV","7341",3,10.5333333333333,6.7,14.5,0.225989149162403,17.6141491110926,0.149880128300047,15.6162353444497,0.149880128300047,15.6162353444497,0.0203756796286638,0.237721370274817,0.545801728400681
"Stump Wood+Bark Volume","SP_WDBK_CV","7341",3,10.5333333333333,6.7,14.5,0.264541397957736,15.4910470468648,0.267684043797911,30.7076945327858,0.267684043797911,30.7076945327858,0.0313423849930522,0.343961501905311,0.247530035506338
"Total Stem Bark Volume","ST_BK_CV_TOT","7341",3,10.5333333333333,6.7,14.5,0.0875297174438314,64.917371300893,0.588861026526272,58.4664269030776,0.588861026526272,58.4664269030776,0.0818782456717444,0.593182048659689,0.873446173891238
"Total Stem Wood Volume","ST_WD_CV_TOT","7341",3,10.5333333333333,6.7,14.5,1.43464060291558,12.1544968327207,-1.4666123524565,-14.1222442083247,1.4666123524565,14.1222442083247,0.249709653465743,1.87698718661955,0.959355127433093
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","7341",3,10.5333333333333,6.7,14.5,1.50826270492373,8.75446442180503,-0.877751325930229,-8.16608429764335,1.26871288717506,9.3347035212118,0.187201144014834,1.51228909765346,0.981013137586004
"Merch Stem Bark Volume","ST_BK_CV_MER","8190",4,19.45,9.4,34.3,5.08425820328288,98.8607315604111,3.02616659272901,71.7682345000632,3.18612422192898,73.8210788173111,0.199108033285242,5.34274698588526,-0.292111543725686
"Merch Stem Wood Volume","ST_WD_CV_MER","8190",4,19.45,9.4,34.3,10.23600880749,15.3832897002784,-5.99239797534106,-17.1581321518206,9.13265279254654,18.909919955684,0.718288815672214,10.7000346132679,0.969841529636614
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8190",4,19.45,9.4,34.3,14.6723202460316,14.4877111397226,-2.96623138261205,-11.983795110231,11.3950197512839,16.3466575017504,0.731042258279182,13.048228411044,0.960887809512072
"Sawlog Bark Volume","ST_BK_CV_SAW","8190",3,22.8,16.3,34.3,6.28112118730416,47.033079138154,3.7667955304684,29.0284792835842,3.7667955304684,29.0284792835842,0.227381830250685,6.36320706468765,-3.72740367291191
"Sawlog Wood Volume","ST_WD_CV_SAW","8190",3,22.8,16.3,34.3,13.9088003022188,17.5391090431884,-6.37610861453502,-13.8846479733666,11.5447073308727,16.8252285924753,0.86481095882618,13.0240000881327,0.949035980569856
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8190",3,22.8,16.3,34.3,19.6222686145164,18.7029158519092,-2.60931308406662,-10.1860338670312,15.1234663730887,16.8074929697325,0.92478502937196,16.2326050022017,0.928290456230945
"Stump Bark Volume","SP_BK_CV","8190",4,19.45,9.4,34.3,0.354338580216328,546.667213522724,0.372564920649429,508.141500642323,0.372564920649429,508.141500642323,0.0203720659439612,0.4826712050359,-40.2507760336966
"Stump Wood Volume","SP_WD_CV","8190",4,19.45,9.4,34.3,0.235447975074232,14.3704600148851,0.456493758635541,25.6738274171963,0.456493758635541,25.6738274171963,0.027258309424142,0.499963362055781,0.967935362146762
"Stump Wood+Bark Volume","SP_WDBK_CV","8190",4,19.45,9.4,34.3,0.583202685877853,21.5526935322115,0.82905867928497,40.0763143131063,0.82905867928497,40.0763143131063,0.0469540847820446,0.970789536052534,0.884060572636692
"Total Stem Bark Volume","ST_BK_CV_TOT","8190",4,19.45,9.4,34.3,5.40529543376941,106.286313125309,3.4319881186897,79.3921576396912,3.47850244566699,79.9751169952156,0.218684860511643,5.80443420942762,-0.478553637330403
"Total Stem Wood Volume","ST_WD_CV_TOT","8190",4,19.45,9.4,34.3,10.2882988173988,13.9887161409232,-5.35750452155413,-15.1358070137098,8.90673961009115,17.0336719039506,0.684132501368958,10.3966183980917,0.97389628932684
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8190",4,19.45,9.4,34.3,15.0269375838993,13.339744341739,-1.92551640286443,-9.66035386874207,11.2103578599162,14.2754532091726,0.698085966787553,13.1553887544422,0.963402010397656
"Merch Stem Bark Volume","ST_BK_CV_MER","6023",6,20.0833333333333,17.3,25.9,3.33180410991249,156.175943134883,2.81813120399807,94.9467566870766,2.93103163836433,96.2868211899403,0.230250967666195,4.14639952311711,0.106417349794298
"Merch Stem Wood Volume","ST_WD_CV_MER","6023",6,20.0833333333333,17.3,25.9,21.2841698854617,26.1603848477491,-24.5628541121974,-19.3680659773804,27.6824010773816,30.1649612986838,1.5603975590545,31.3184776433671,0.510955921932623
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6023",6,20.0833333333333,17.3,25.9,22.5992209132113,30.8222706762649,-21.7447229081993,-12.9389092964048,26.5291519504261,28.7934642297206,1.51221267641168,29.9739380561037,0.622162639275556
"Sawlog Bark Volume","ST_BK_CV_SAW","6023",6,20.0833333333333,17.3,25.9,3.40908077308579,225.269269521396,2.5771685115141,125.158862157554,2.85065814218142,128.484189367415,0.224704072341878,4.04062585514412,0.176317409023147
"Sawlog Wood Volume","ST_WD_CV_SAW","6023",6,20.0833333333333,17.3,25.9,21.7866399899353,27.2007839504298,-25.7896889741474,-21.202379941334,28.600114908866,31.9156458640275,1.62775365127614,32.5677160046438,0.478624536954419
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","6023",6,20.0833333333333,17.3,25.9,23.2481051081942,32.5655727725026,-23.2125204626333,-14.4898795252963,27.6334270426531,30.8082856569858,1.5917729040974,31.4518112699869,0.590539860742746
"Stump Bark Volume","SP_BK_CV","6023",6,20.0833333333333,17.3,25.9,0.105140868870631,14710.8181828708,0.404594678564528,6529.48276966985,0.404594678564528,6529.48276966985,0.0221317746236154,0.415823306840529,-37.9317823127723
"Stump Wood Volume","SP_WD_CV","6023",6,20.0833333333333,17.3,25.9,0.605126348811876,20.3132555129305,0.335177709997405,14.5335645775575,0.556293194893333,20.3909284158602,0.0326422220218516,0.646136476012948,0.349697920153057
"Stump Wood+Bark Volume","SP_WDBK_CV","6023",6,20.0833333333333,17.3,25.9,0.640630579872612,22.0926293613164,0.739772388561933,28.7975336094849,0.80975862345478,30.6248504474183,0.0478213400669886,0.943010853650102,-0.293323172850583
"Total Stem Bark Volume","ST_BK_CV_TOT","6023",6,20.0833333333333,17.3,25.9,3.37334040777889,149.761019796095,3.23812696169809,96.4921307473343,3.2427041948935,96.5456155942076,0.246786571104315,4.46859271013119,-0.0257073888208568
"Total Stem Wood Volume","ST_WD_CV_TOT","6023",6,20.0833333333333,17.3,25.9,20.9259032845796,24.2281134275057,-24.1091635527228,-18.8058201931991,27.154038509806,28.442720297906,1.53297948364117,30.7597619861011,0.538149321269649
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6023",6,20.0833333333333,17.3,25.9,22.2178729819788,28.6792672849811,-20.8710365910248,-12.2848761511182,25.6750942413823,26.8408622447964,1.46979170430793,29.1026070124312,0.651081263897075
"Merch Stem Bark Volume","ST_BK_CV_MER","8614",3,7.3,5.1,9.4,0.302482439546918,42.4054285291282,0.442107789521516,95.2675315608946,0.442107789521516,95.2675315608946,0.0734808373229973,0.506415226579702,-0.484006164257906
"Merch Stem Wood Volume","ST_WD_CV_MER","8614",3,7.3,5.1,9.4,1.1906991552209,13.1801210019632,-1.42293469671648,-25.934659069905,1.42293469671648,25.934659069905,0.245979990044268,1.72334542966545,0.830749593904905
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8614",3,7.3,5.1,9.4,0.987174719085707,14.2401600341238,-0.980826907194962,-17.1570921446269,0.980826907194962,17.1570921446269,0.183473208707095,1.26952643633191,0.923945467485745
"Stump Bark Volume","SP_BK_CV","8614",3,7.3,5.1,9.4,0.0357843757190337,126.520643751565,0.0743514336092955,519.908465014173,0.0743514336092955,519.908465014173,0.0121594936410683,0.0798862736029045,-104.971126183437
"Stump Wood Volume","SP_WD_CV","8614",3,7.3,5.1,9.4,0.0752328532797008,26.67096564899,0.0574950848208403,20.4574363905076,0.0574950848208403,20.4574363905076,0.0140047495871769,0.0841368305418359,0.836870045415921
"Stump Wood+Bark Volume","SP_WDBK_CV","8614",3,7.3,5.1,9.4,0.0802060695256619,28.8438572130603,0.131846518430136,39.5637494984915,0.131846518430136,39.5637494984915,0.0239374896720502,0.14721474161233,0.533617344705715
"Total Stem Bark Volume","ST_BK_CV_TOT","8614",3,7.3,5.1,9.4,0.316363703704019,37.6203799533162,0.562468539368341,112.601504594088,0.562468539368341,112.601504594088,0.0920614049641646,0.618946567263043,-1.08941581026496
"Total Stem Wood Volume","ST_WD_CV_TOT","8614",3,7.3,5.1,9.4,1.18333935766102,8.40735147739231,-1.22481971688859,-17.8955528086392,1.22481971688859,17.8955528086392,0.21742185920573,1.56003569269171,0.871149603955706
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8614",3,7.3,5.1,9.4,0.965183581963165,9.25727396248811,-0.662351177520251,-8.22731593124784,0.755226756888297,9.8130352306852,0.141949004009122,1.02944741501932,0.953489477748832
"Merch Stem Bark Volume","ST_BK_CV_MER","8937",3,18.0333333333333,14.5,20.2,1.08278694048062,67.494152522659,2.56748965220845,187.133180633315,2.56748965220845,187.133180633315,0.174429145122947,2.71544130603377,-888.650553377344
"Merch Stem Wood Volume","ST_WD_CV_MER","8937",3,18.0333333333333,14.5,20.2,16.410401204299,20.8194741246867,-14.8009744987318,-30.1998083018144,14.8009744987318,30.1998083018144,1.28677620962544,19.9650450680554,-0.185913297675662
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8937",3,18.0333333333333,14.5,20.2,15.8237695810084,22.0615576076593,-12.2334848465234,-23.1177193450702,12.2849255005381,23.2609761513938,1.14403852471616,17.7928620704675,0.0661127274414747
"Sawlog Bark Volume","ST_BK_CV_SAW","8937",3,18.0333333333333,14.5,20.2,1.0513098387409,73.5997089780849,2.4637585958768,214.402766421909,2.4637585958768,214.402766421909,0.166874771584353,2.60901156317466,-148.958533319975
"Sawlog Wood Volume","ST_WD_CV_SAW","8937",3,18.0333333333333,14.5,20.2,17.0845704138321,22.1578372023868,-15.2969921829447,-32.7370291755296,15.2969921829447,32.7370291755296,1.3339839403183,20.7023267773262,-0.196051420153845
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8937",3,18.0333333333333,14.5,20.2,16.6750665176445,23.9074422736896,-12.8332335870679,-25.4896398284597,12.9486221907187,25.8310816775252,1.20300551047006,18.7099914451832,0.0446765290774721
