"VAR2","VAR3","REGION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Stump Wood Volume","SP_WD_CV","Southern_NM_and_Southern_AZ",2251,18.4418924922257,1,48.7,0.388988767156635,17.1017716524355,-0.0657151935931433,-0.651779121614774,0.228517916718206,12.4507001335973,0.0154102799388516,0.394415425186212,0.957700970511372
"Stump Wood+Bark Volume","SP_WDBK_CV","Southern_NM_and_Southern_AZ",1210,16.7112396694215,1,48.7,0.44679137491533,13.38115296391,-0.213412360040721,-6.16460034389772,0.293223960225805,11.6854713316335,0.0212466708038602,0.494977161914699,0.954386017710842
"Total Stem Bark Volume","ST_BK_CV_TOT","Southern_NM_and_Southern_AZ",1206,16.7451077943615,1,48.7,4.01986390492605,25.3644052239952,-0.0137839702394501,5.39255988704995,2.47081128061437,19.0953418588071,0.169759711821746,4.01822059116321,0.955078937884813
"Total Stem Wood Volume","ST_WD_CV_TOT","Southern_NM_and_Southern_AZ",2251,18.4418924922257,1,48.7,11.5068219822271,14.673077081057,0.309268537506075,1.04800675627143,6.5368744061853,10.8032097287837,0.414727754510869,11.5084220363834,0.978451595384464
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Southern_NM_and_Southern_AZ",1210,16.7112396694215,1,48.7,8.92569609585475,11.3878092780426,0.163670010828131,1.3970396721699,4.94279463328141,8.28536332734662,0.343379505346218,8.9235081276204,0.987639849889597
"Merch Stem Bark Volume","ST_BK_CV_MER","Northern_NM_and_Northern_AZ",1242,13.0365539452496,5,39.8,3.13709612911317,24.0585122571589,-0.795012703694996,-3.09759480005818,1.66871597408999,19.2411863756274,0.150562817959641,3.23504150085437,0.917115647290651
"Merch Stem Wood Volume","ST_WD_CV_MER","Northern_NM_and_Northern_AZ",1242,13.0365539452496,5,39.8,6.44444954255298,14.3413312632435,-0.772407232778134,-2.1202611891126,3.12082820576355,11.0889120713334,0.311561787458584,6.48799692415322,0.978614762304787
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Northern_NM_and_Northern_AZ",1242,13.0365539452496,5,39.8,6.45839486700785,12.0059089204186,-1.56741993647313,-3.40279712686272,3.30662734743332,9.32444159352775,0.344535666809891,6.6433489964648,0.985388118284883
"Sawlog Bark Volume","ST_BK_CV_SAW","Northern_NM_and_Northern_AZ",821,16.1129110840438,9,39.8,3.75961266260694,24.8920492550318,-1.26133517959348,-6.33337533552805,2.41540476280749,20.4672857506443,0.183688498229905,3.96338710954823,0.893796929417531
"Sawlog Wood Volume","ST_WD_CV_SAW","Northern_NM_and_Northern_AZ",821,16.1129110840438,9,39.8,7.95011669053336,16.3276854506882,-1.32552026958377,-2.45784010081564,4.59188910623965,12.4533851308777,0.386773843122613,8.05508378476875,0.97286818758059
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Northern_NM_and_Northern_AZ",821,16.1129110840438,9,39.8,7.94898885095688,13.6699532038333,-2.58685544917725,-4.63551846905696,4.97223110528489,10.7412031438773,0.43499159600626,8.35471615976649,0.980738060435996
"Stump Bark Volume","SP_BK_CV","Northern_NM_and_Northern_AZ",1357,12.3047899778924,1.6,39.8,0.179847520725118,91.2313117202723,-0.107619306664339,-11.6118377333496,0.122665839928755,34.5122927409372,0.0121178392069531,0.209530928778186,0.727652126093434
"Stump Wood Volume","SP_WD_CV","Northern_NM_and_Northern_AZ",1850,15.4500540540541,1.6,46.5,0.324262493562256,16.4017941546518,-0.0135705725035133,3.45396567390037,0.177550775822152,12.5201103555599,0.0181937025724996,0.324458763796828,0.972355510065561
"Stump Wood+Bark Volume","SP_WDBK_CV","Northern_NM_and_Northern_AZ",1357,12.3047899778924,1.6,39.8,0.363765777546034,16.5964528554508,-0.135851158939097,-3.58657051114733,0.188664495092017,13.0259269488763,0.0265593928456037,0.388179810144812,0.938247438255277
"Total Stem Bark Volume","ST_BK_CV_TOT","Northern_NM_and_Northern_AZ",1357,12.3047899778924,1.6,39.8,3.09308001234081,23.327228884574,-0.836424659504607,-4.18563769887332,1.60955016035766,18.8503915027549,0.151866850384186,3.20307663928647,0.920245252931386
"Total Stem Wood Volume","ST_WD_CV_TOT","Northern_NM_and_Northern_AZ",1850,15.4500540540541,1.6,46.5,11.20668475437,12.775475011654,-1.16996522870458,-0.813213560517515,5.31169616962136,9.75820638873674,0.406590806557928,11.2645779082448,0.982711080380875
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Northern_NM_and_Northern_AZ",1357,12.3047899778924,1.6,39.8,6.3168758228071,10.8278938702266,-1.52340307934509,-2.83623456092027,3.07130900977703,8.22693441482499,0.34334152022124,6.49571180517859,0.986113235395446
"Foliage","FOL_DW","Western_WY_and_Western_CO",65,3.21076923076923,1,14.2,3.26335174588683,88.7847406272792,0.133627852415146,14.5682893202912,2.02131075439875,53.220440519787,1.02038892979625,3.24090775912139,0.101280878406675
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Northern_NM_and_Northern_AZ",95,8.2,1.6,18.2,122.519185771526,26.249434907955,10.5556132558167,2.71177324815083,65.1990359392031,19.8988780730918,8.77491680728603,122.328908456009,0.940700067592399
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Northern_NM_and_Northern_AZ",96,8.14791666666667,1.6,18.2,98.9992739278441,25.0438325867788,6.35875856083487,-1.12053703725205,55.9988035995911,19.7965318067589,7.18935740276251,98.6873740464992,0.954928271814642
"Foliage","FOL_DW","Northern_NM_and_Northern_AZ",95,8.2,1.6,18.2,36.622883457777,467.744513579156,4.1054487991743,128.804658048327,15.758944927039,148.702602783155,2.67906486249244,36.660224129253,0.457179905271853
"Top and Branches","BRT_WDBK_DW_MER","Northern_NM_and_Northern_AZ",67,10.255223880597,5,18.2,87.4522392241788,74.7358020907678,11.7898204225485,35.8629257387192,50.3299097602943,52.9968673988503,6.29429521455485,87.5942140618211,0.610631888238405
"Merch Stem Bark Weight","ST_BK_DW_MER","Northern_NM_and_Northern_AZ",67,10.255223880597,5,18.2,20.6934275157206,26.0826274067889,-9.83262988983059,-10.6743164726532,14.6881315887779,22.4120801692989,1.69754853987149,22.7707540570445,0.915210128419821
"Merch Stem Wood Weight","ST_WD_DW_MER","Northern_NM_and_Northern_AZ",67,10.255223880597,5,18.2,63.437323545603,19.70690802644,8.94608448400345,-1.20409295141154,38.4386293375188,15.4989760977446,4.40804893232101,63.5945151439505,0.951277060430298
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Northern_NM_and_Northern_AZ",67,10.255223880597,5,18.2,70.7295480252041,19.1706062763442,-0.886545405827142,-3.99647933186927,46.9849233160729,15.6938444213538,5.04285179423097,70.2053290402749,0.961410765810648
"Stump Wood+Bark Weight","SP_WDBK_DW","Northern_NM_and_Northern_AZ",96,8.14791666666667,1.6,18.2,4.59687933518786,281.195172237955,-0.367934211391108,54.034761202747,2.54449531187552,66.2573919986294,0.35464189237142,4.58765272244864,0.919706774083886
"Branches","BRT_WDBK_DW_TOT","Northern_NM_and_Northern_AZ",96,8.14791666666667,1.6,18.2,73.9269097548575,100.933419606107,7.60132215612984,32.5801813856706,37.326021046904,63.3560248148083,5.38854915726023,73.9326656012367,0.659057026322132
"Total Stem Bark Weight","ST_BK_DW_TOT","Northern_NM_and_Northern_AZ",94,8.24148936170213,1.6,18.2,19.2568455032728,36.5262441654767,-7.46007747482686,-4.65140741053065,11.656200630142,27.5815838606271,1.55868068653642,20.5556293061083,0.93038920055762
"Total Stem Wood Weight","ST_WD_DW_TOT","Northern_NM_and_Northern_AZ",94,8.24148936170213,1.6,18.2,56.0039966488652,27.0837043828017,5.95741874167743,-2.91026578416212,30.1322736929022,20.5248568159952,3.98967983550618,56.0229597080304,0.962401525657253
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Northern_NM_and_Northern_AZ",96,8.14791666666667,1.6,18.2,61.7179503257168,27.819479268491,-1.24256359529497,-2.87120195023775,36.3662170849254,21.2762013405319,4.56910496887062,61.408233776303,0.970554090692262
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Southern_and_Western_UT",76,9.00526315789474,1.5,20,135.707740048271,21.1393335689874,3.21633989151722,-0.550313274502153,73.2872390598984,15.9802565951305,9.87275263796915,134.850331810293,0.951701021241463
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Southern_and_Western_UT",76,9.00526315789474,1.5,20,109.360782840572,21.411472175582,2.48003534081527,-4.26922917063824,58.0526856143893,16.2667423170019,7.93644692061051,108.667225333322,0.963266556289126
"Foliage","FOL_DW","Southern_and_Western_UT",76,9.00526315789474,1.5,20,35.1294972543452,100.884552252255,0.736304550701956,50.8255263238748,20.1535470281783,72.3972507785676,2.69324530966339,34.9053836283613,0.727003885766907
"Top and Branches","BRT_WDBK_DW_MER","Southern_and_Western_UT",59,10.6508474576271,5,20,112.763307341277,53.0257297585731,2.63299039246624,19.7624166675506,64.264967053675,38.9723528036023,8.15190862143786,111.834601514121,0.745663390722074
"Merch Stem Bark Weight","ST_BK_DW_MER","Southern_and_Western_UT",57,10.7,5,20,17.6908777579663,23.3040635667617,5.09374615748667,10.7138349221956,9.96516659710682,19.0654400528532,1.20723398169895,18.259867302564,0.937989525090155
"Merch Stem Wood Weight","ST_WD_DW_MER","Southern_and_Western_UT",57,10.7,5,20,48.1751879939308,15.8637185821074,-2.71209990500077,-2.15260106701494,28.3340791715716,12.0868132056864,3.44328562966062,47.8276863293068,0.980101292146863
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Southern_and_Western_UT",59,10.6508474576271,5,20,47.4927492400371,15.447538204455,3.30878886300975,0.170226188902148,30.8758467124594,11.8784037185767,3.53542253555729,47.2046550962371,0.986479079631897
"Stump Wood+Bark Weight","SP_WDBK_DW","Southern_and_Western_UT",76,9.00526315789474,1.5,20,4.49439867900392,233.946724192548,-0.609341378462372,51.7927442369927,2.87965873665436,65.0337184398037,0.370698740780629,4.50612160670567,0.918383946686894
"Branches","BRT_WDBK_DW_TOT","Southern_and_Western_UT",76,9.00526315789474,1.5,20,99.6119982642826,59.40816551218,0.656135715452071,9.59740820718201,50.4557906754432,40.4948481225303,7.22214380264654,98.9566614293931,0.776325727341301
"Total Stem Bark Weight","ST_BK_DW_TOT","Southern_and_Western_UT",72,9.16527777777778,1.5,20,16.5094363532463,26.1516848777899,4.26905199693475,7.59010352062587,8.90273448216177,20.1989037661614,1.17182187268885,16.9410955201384,0.947114699594344
"Total Stem Wood Weight","ST_WD_DW_TOT","Southern_and_Western_UT",72,9.16527777777778,1.5,20,45.5444897708782,16.5690751293301,-2.99652028763389,-4.61703287276054,23.8270657574923,13.0710781936724,3.25534031501101,45.326261179185,0.982504185162448
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Southern_and_Western_UT",76,9.00526315789474,1.5,20,44.5601904068928,18.4762199394446,1.8238996253632,-3.41289664174947,25.7413117634585,13.6422590008281,3.37075976790477,44.3036197627844,0.988217279833802
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Puerto_Rico",57,3.85263157894737,1.1,17.7,111.92016452293,57.0402917143585,-21.0686582990246,-11.9378092470479,54.4258919510725,47.196464729908,14.7964714699969,112.917027243554,0.918653186195037
"Stump Wood+Bark Weight","SP_WDBK_DW","Puerto_Rico",58,3.93965517241379,1.1,17.7,6.91008440237605,79.0309313428864,-0.367526943648609,17.4991160386258,3.66710263787559,56.4232052200453,0.892946383654549,6.86010781895215,0.786229628689735
"Branches","BRT_WDBK_DW_TOT","Puerto_Rico",57,3.85263157894737,1.1,17.7,58.358176760768,92.6674903217504,-11.3345250090866,-15.0247740479211,28.4938231742841,66.3125011727395,6.90983154139095,58.9440373262952,0.917342315242178
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Puerto_Rico",58,3.93965517241379,1.1,17.7,83.966539069395,83.0154169715136,-9.45954766692885,14.9851206023649,40.0505334233322,57.3530178070029,9.91862048817818,83.7753212763374,0.835772992260012
"Merch Stem Bark Volume","ST_BK_CV_MER","Puerto_Rico",2530,11.9867193675889,5,62.9,4.07887542679463,316.843935413351,-0.202670905935197,49.2712581734499,1.53999891943929,70.1164820188023,0.187034652397499,4.08310228444753,0.54522469867067
"Merch Stem Wood Volume","ST_WD_CV_MER","Puerto_Rico",2530,11.9867193675889,5,62.9,10.4069498967439,26.2047594138317,-0.449159564135782,-0.430297918405776,4.08608757148069,19.5431694265343,0.404101305186916,10.4145831564526,0.936798171712081
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","Puerto_Rico",2531,11.983998419597,5,62.9,10.2149988974265,23.7082756497951,-0.65233900619855,-0.275685889440917,4.11670338304087,17.5455632493404,0.40524636392694,10.2337931086427,0.949522022429155
"Stump Bark Volume","SP_BK_CV","Puerto_Rico",2552,11.9248432601881,1.2,62.9,0.181043094828845,NA,0.0844964864319895,Inf,0.117006384844283,Inf,0.0100716551751821,0.19975839133414,-0.152921750087508
"Stump Wood Volume","SP_WD_CV","Puerto_Rico",2552,11.9248432601881,1.2,62.9,0.47339978012668,33.3149198635262,0.126937231453396,16.4170761248021,0.224085914556761,22.0155971391226,0.0206609614538842,0.490033260292206,0.891588752073469
"Stump Wood+Bark Volume","SP_WDBK_CV","Puerto_Rico",2553,11.922169996083,1.2,62.9,0.52784600614182,31.3654719358766,0.211311544469824,22.8749027015609,0.270408926282559,25.7242759039315,0.0241288799845192,0.568475892297595,0.871487265501272
"Total Stem Bark Volume","ST_BK_CV_TOT","Puerto_Rico",2552,11.9248432601881,1.2,62.9,4.23376268416792,427.698627637278,-0.130201533487367,56.9157418545662,1.62509228626451,75.4630349921691,0.194487040795454,4.23493507644464,0.537540576444511
"Total Stem Wood Volume","ST_WD_CV_TOT","Puerto_Rico",2552,11.9248432601881,1.2,62.9,10.3289849361087,22.0453284467869,-0.233104641362521,0.786531231493067,4.01095680391341,16.524125253407,0.397609716462818,10.3295915683562,0.941011113661837
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","Puerto_Rico",2553,11.922169996083,1.2,62.9,10.0865149948098,18.85662077105,-0.363790495520901,1.08658166533054,3.97012730475068,14.2757441923447,0.392095597371252,10.0910989479521,0.953385902300258
"Top and Branches","BRT_WDBK_DW_MER","Puerto_Rico",16,8.53125,5.6,17.7,113.000340043638,62.403196258644,-34.5688706545299,10.3539482339959,93.4623840049896,48.9744095423335,13.0305049010196,114.743262831348,0.872044540863037
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Puerto_Rico",17,8.55294117647059,5.6,17.7,136.833887044662,146.528667325235,-24.6696154686949,78.6141948078855,103.869497350628,107.717438539303,15.2550168934884,135.021181576941,0.761539934415447
"Sawlog Bark Volume","ST_BK_CV_SAW","Puerto_Rico",1170,16.8488034188034,11,62.9,5.82166665567668,94.8098110555111,-0.280293225347269,37.8342774099645,2.82409042849551,61.0284048180587,0.253177266345266,5.82592478404082,0.428116887054533
"Sawlog Wood Volume","ST_WD_CV_SAW","Puerto_Rico",1170,16.8488034188034,11,62.9,15.5121123269771,31.2956605924885,-0.547260916846455,4.09760398882306,7.68841324259274,22.5551447179181,0.573534609707915,15.5151364939283,0.920428557197679
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","Puerto_Rico",1170,16.8488034188034,11,62.9,15.4931548708117,29.5734021059147,-0.827554142193725,3.38510689886189,7.94626090278175,20.9228746158685,0.592049567791303,15.5086277005898,0.932638878438296
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Central_States",3,6.63333333333333,6.4,7.1,1.46539778274134,0.121787973930511,18.9826815327085,8.58588817609982,18.9826815327085,8.58588817609982,3.50306737424772,19.0203520458133,-0.582453146049724
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Central_States",3,6.63333333333333,6.4,7.1,3.53821877794053,1.595804627431,22.6163135908352,11.3355518697955,22.6163135908352,11.3355518697955,4.17227196129523,22.8000797188529,-76.2195364225117
"Foliage","FOL_DW","Central_States",3,6.63333333333333,6.4,7.1,2.07345615323978,2.24332378600279,-3.63363205812674,-17.5435325232915,3.63363205812674,17.5435325232915,0.71100803310612,4.00866921560239,0.899357796049418
"Top and Branches","BRT_WDBK_DW_MER","Central_States",3,6.63333333333333,6.4,7.1,13.5286861475244,40.9910763098771,22.1789294213129,53.0361530307402,22.1789294213129,53.0361530307402,4.73018118925594,24.7774455811676,-0.0652479993304467
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","Central_States",3,6.63333333333333,6.4,7.1,14.3894435851306,12.5488564760329,-1.56822044626838,0.463739939242036,11.4733244995693,9.44235472352513,2.15406285062272,11.8531306621724,0.688274267474004
"Stump Wood+Bark Weight","SP_WDBK_DW","Central_States",3,6.63333333333333,6.4,7.1,2.55923528105306,20.9629762514572,2.0122712824574,16.3114627519671,2.0122712824574,16.3114627519671,0.501881803679118,2.90098130467271,-104.872564677866
"Branches","BRT_WDBK_DW_TOT","Central_States",3,6.63333333333333,6.4,7.1,13.6072673663472,58.4374462693507,14.3145093563259,61.4370803757428,15.0076385653689,62.2553181387495,3.4672511265728,18.1202555601508,0.597234348550717
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Central_States",3,6.63333333333333,6.4,7.1,17.0130684955561,14.098569006054,8.30180423450939,7.29562705681592,10.9459896191792,8.80823239099007,2.79850042656987,16.1827980678386,0.61353874478475
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","Western_WY_and_Western_CO",59,2.65254237288136,1,4.6,5.00523900613184,25.0852531742508,-0.554516100456286,-11.59015872622,3.76833589462015,21.0709475986561,1.98605822833248,4.99352464380242,0.914148423140887
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","Western_WY_and_Western_CO",59,2.65254237288136,1,4.6,3.05875057171959,23.7872185941548,-0.570956598913095,-14.4149200892159,2.29713762281833,20.2434765489938,1.28799595247024,3.08599594755824,0.953945689247956
"Stump Wood+Bark Weight","SP_WDBK_DW","Western_WY_and_Western_CO",75,2.70133333333333,1,4.6,0.551811136321696,85.1175609652434,-0.0502648960878233,18.5528134003823,0.438073324584749,52.7145155846524,0.184620693726993,0.550419975605094,0.743798800642731
"Branches","BRT_WDBK_DW_TOT","Western_WY_and_Western_CO",59,2.65254237288136,1,4.6,3.69215818011575,76.4953369900421,2.9932953134833,70.9056853591932,3.32145866619881,79.5602731731833,1.31644851282789,4.72872048977614,-0.818054042990456
"Total Stem Bark Weight","ST_BK_DW_TOT","Western_WY_and_Western_CO",75,2.70133333333333,1,4.6,0.891320623973545,20.7466481041336,-0.969951174150435,-33.569701397325,0.989587611478849,34.4242266094907,0.41867311683325,1.31326502868238,0.73063123009076
"Total Stem Wood Weight","ST_WD_DW_TOT","Western_WY_and_Western_CO",75,2.70133333333333,1,4.6,1.7972492442806,22.7734509789494,-2.26353950509247,-33.6149626626705,2.37665016016511,34.2345193396965,0.988317948168009,2.88281943114154,0.893470038035616
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","Western_WY_and_Western_CO",75,2.70133333333333,1,4.6,2.44996157191303,21.0270604132585,-3.2334906792429,-33.6817537995793,3.32812558585783,34.0891389595752,1.36326146180598,4.04694240802649,0.868099639694561
"Merch Stem Bark Weight","ST_BK_DW_MER","Northern_and_Eastern_UT",58,11.1103448275862,5.5,27.1,11.0139895012597,22.2102502942109,5.27722882763819,16.8898813046452,7.19293860131871,21.3421492995131,0.836600292553168,12.1270603280338,0.962996459505061
"Merch Stem Wood Weight","ST_WD_DW_MER","Northern_and_Eastern_UT",58,11.1103448275862,5.5,27.1,80.1885230891642,13.1878219293112,0.98645635593973,1.25822641627867,48.4134920318507,10.8695641154095,4.88377990918774,79.5003574036498,0.973506968417577
"Total Stem Bark Weight","ST_BK_DW_TOT","Northern_and_Eastern_UT",67,10.0432835820896,1.5,27.1,11.0780390719066,23.7621782823079,4.01858872579228,13.2679360029874,6.89474316258921,20.8307038105452,0.812668293410095,11.706422135292,0.967214646434859
"Total Stem Wood Weight","ST_WD_DW_TOT","Northern_and_Eastern_UT",67,10.0432835820896,1.5,27.1,84.5828709950741,15.7294229767425,-8.10491123949715,-2.12444542448291,43.6408281876517,11.7039324670929,4.99122600927919,84.339620707809,0.972972374206172
