"VAR2","VAR3","SPCD","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Total Stem Wood Weight","ST_WD_DW_TOT","747","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.10625,3.5,12,48.318990574856,22.2256311016948,19.1675171202223,24.319909116858,37.9281150890973,28.6247040009453,5.5200630201159,50.558859358091,0.897478178205843
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","747","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.10625,3.5,12,58.1080973175449,22.5340980437009,26.299775248986,27.2306563803838,47.5907083972024,31.4028283691728,6.83461423479543,62.1063178440476,0.887727559268968
"Merch Stem Bark Weight","ST_BK_DW_MER","747","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",10,8.79,5.5,12,11.8401523445797,36.2060524805499,7.59159307644608,32.1516427432173,11.5602519165985,37.8659690033605,1.46097917073202,13.5573807288471,0.736745902825405
"Merch Stem Wood Weight","ST_WD_DW_MER","747","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",10,8.79,5.5,12,57.8779897981883,24.3613651749041,20.2730327270545,21.6994968732199,49.3452286870295,28.8504696104702,6.22576555136035,58.5309438564209,0.859581720517012
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","747","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",10,8.79,5.5,12,69.421880470874,25.6267216334277,27.8646258035006,23.2808059907522,60.905480603628,30.2224135853908,7.61015522550642,71.5115033436593,0.846543335986735
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",60,7.41666666666667,1.6,19.9,315.515423785355,26.7088803779659,132.935156127378,2.46196058713559,144.895279848406,21.9815193630786,19.8178877420886,339.944954372942,0.769825586819012
"Total Stem Bark Weight","ST_BK_DW_TOT","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",60,7.41666666666667,1.6,19.9,30.9485126294735,32.0836274731889,13.217587492208,11.6071624335774,13.8762623412478,26.4285106400968,1.92146858552077,33.4148402039859,0.555295978236609
"Total Stem Wood Weight","ST_WD_DW_TOT","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",60,7.41666666666667,1.6,19.9,273.851296770918,33.9964822856496,122.905027542785,6.35125516661887,126.333707508198,27.6141113126211,17.356494851905,298.077623546878,0.649047518919207
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",60,7.41666666666667,1.6,19.9,303.677035568292,32.9635254283166,136.122615034993,6.87986033032233,139.765105278966,26.6904200694363,19.1943943853276,330.47255946092,0.641713144252937
"Merch Stem Bark Weight","ST_BK_DW_MER","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",33,10.5727272727273,5,19.9,39.4072870843857,28.8392160735214,24.6540731739917,28.9772808793929,25.1492433274743,32.1548507174172,2.65008619758852,45.9749821643809,0.200095025888094
"Merch Stem Wood Weight","ST_WD_DW_MER","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",33,10.5727272727273,5,19.9,349.051673679018,24.9149066019877,231.029338572485,30.9895938267327,231.812735812487,31.253625788353,24.1852684286459,414.149240887757,0.40753339287262
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","94","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",33,10.5727272727273,5,19.9,387.103300237097,24.5800746739435,255.683411746477,30.3760510072691,256.366735380752,30.702491317913,26.7474710183681,459.00119212029,0.39044499355512
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",43,6.6093023255814,1.4,15.1,58.8046182495203,13.8283657129417,27.0655716241661,10.7437711163667,35.9358638385083,13.6484156311642,6.20035602019223,64.1101402474514,0.930149947203679
"Total Stem Bark Weight","ST_BK_DW_TOT","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",43,6.6093023255814,1.4,15.1,5.20710721979128,23.9313879323138,3.22627136493092,22.2317697613287,4.19800041577058,24.2765644150384,0.715315151118052,6.0738978571489,0.934520300620793
"Total Stem Wood Weight","ST_WD_DW_TOT","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",43,6.6093023255814,1.4,15.1,55.5771876835735,23.8521048096146,14.3045694029684,5.29164698311882,21.9266672591881,12.4565849459152,4.68847339211281,56.7592405270295,0.878805556314325
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",43,6.6093023255814,1.4,15.1,56.9511084712457,21.2798524545437,17.5308407678993,6.9547399519317,23.6433556386399,12.1094908622751,4.96541988726085,58.9519343059216,0.900047064902391
"Merch Stem Bark Weight","ST_BK_DW_MER","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",35,7.26857142857143,5.1,15.1,5.03439892561527,20.0294286742159,3.01734533725167,17.6318500125131,3.93490948849795,20.8186729630479,0.630144677163125,5.8073571992387,0.938821946520702
"Merch Stem Wood Weight","ST_WD_DW_MER","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",35,7.26857142857143,5.1,15.1,62.4885999763081,27.4494143952883,16.3586512635185,3.9062760790138,25.7811054139701,13.8915441893344,5.13528835617496,63.7249100898581,0.840717782412303
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","95","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",35,7.26857142857143,5.1,15.1,64.2537024233106,24.5354593763901,19.3759966007702,5.13662762134469,27.5159849604933,12.9925192919138,5.40928063678443,66.2269528435733,0.868843171647021
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",206,7.86990291262136,1,19.3,120.281961532326,18.0507631774604,22.421071618445,1.81889723267324,55.0808386706318,13.6828252670382,8.29986155848072,122.066469290939,0.947042972696263
"Merch Stem Bark Weight","ST_BK_DW_MER","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",111,10.0423423423423,5.1,19.3,7.32165013682013,26.2622866212453,4.80407699325749,17.9351142849332,6.11069403929688,22.8886096514785,0.715665694762989,8.72942005488462,0.855424742740721
"Merch Stem Wood Weight","ST_WD_DW_MER","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",111,10.0423423423423,5.1,19.3,100.724444062324,12.6018996154742,16.4992803026363,2.1922859862581,44.3466786607865,9.72501216811054,6.32968659821465,101.618107438396,0.920246187806863
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",142,10.1274647887324,5.1,19.3,101.083283263677,12.1100036546693,13.8304664200956,2.47565916781474,47.0349161681237,9.59734317635772,6.46574182268614,101.671802415282,0.941971277175374
"Total Stem Bark Weight","ST_BK_DW_TOT","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",166,7.66024096385542,1,19.3,6.54239732199507,32.8284107441826,2.80549622615284,3.55087437985189,4.43426595737775,25.1947124431904,0.63234636959317,7.10041707372186,0.918065172488687
"Total Stem Wood Weight","ST_WD_DW_TOT","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",166,7.66024096385542,1,19.3,80.0982820039993,19.4494036392364,4.58053650560428,-5.90654114321774,31.2082093745886,13.7020411224967,5.20418197543199,79.9879184000473,0.955531321344206
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","108","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",207,7.87632850241546,1,19.3,84.0823914416834,18.7192317851554,1.59920609441995,-5.82052234133319,35.1057551379876,13.5856090764119,5.53615437371559,83.8942915397274,0.96394046824167
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",6,4.88333333333333,1.9,9,21.0355545186395,13.8917575716227,25.5133829563124,24.0048825119531,25.5133829563124,24.0048825119531,5.2890153460382,31.9324000266866,0.9656875076251
"Total Stem Bark Weight","ST_BK_DW_TOT","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",6,4.88333333333333,1.9,9,5.17278403013388,43.1751397637078,5.52229117335347,46.8714626943357,5.56430273533771,49.5994861998054,1.1419075121429,7.26593274503036,0.853838628043821
"Total Stem Wood Weight","ST_WD_DW_TOT","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",6,4.88333333333333,1.9,9,13.7960214876952,15.7354779252128,16.1864925630524,28.180516230604,16.1864925630524,28.180516230604,3.37685596972264,20.5088041801858,0.968107041085357
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",6,4.88333333333333,1.9,9,18.4515961165786,18.6119727012344,21.7087837364059,29.9813933869934,21.7087837364059,29.9813933869934,4.47699818425295,27.4770654186691,0.957843096947426
"Merch Stem Bark Weight","ST_BK_DW_MER","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",2,8.15,7.3,9,4.53873284398275,6.71138111763096,8.85971813006618,21.5371916524261,8.85971813006618,21.5371916524261,1.54835866950116,9.42309149158317,-1.35916155075717
"Merch Stem Wood Weight","ST_WD_DW_MER","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",2,8.15,7.3,9,1.12241344496744,3.13158794673434,22.2023538689649,9.79964474830613,22.2023538689649,9.79964474830613,3.94737874452368,22.2165349074392,0.760693767412148
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","375","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",2,8.15,7.3,9,3.4163193990153,1.78662077143455,31.0620719990311,11.4649938437695,31.0620719990311,11.4649938437695,5.40699487725302,31.1558651940696,0.634723028976215
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",59,9.12881355932203,2.1,18.7,95.9564486431031,18.2204145569714,5.65674197802232,3.80463849348803,63.1433562700704,13.9103025087442,7.76154172603875,95.3078017293109,0.962517493967445
"Merch Stem Bark Weight","ST_BK_DW_MER","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",56,10.1839285714286,5,18.7,24.7722846600091,24.9462234892228,9.36789387623344,10.5624325860333,17.4342959611927,19.7818542268435,1.96768395496255,26.276704511141,0.860836426051081
"Merch Stem Wood Weight","ST_WD_DW_MER","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",56,10.1839285714286,5,18.7,57.5065537670091,15.3589718455797,-24.545606516876,-6.94106177030856,44.1346984314498,13.5810271898899,5.11792123769433,62.0518886696618,0.958878389956351
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",56,10.1839285714286,5,18.7,57.9515754348001,14.3578807005375,-15.1777126406426,-4.22456817595464,43.4136999002768,11.7428427796662,5.15506264701196,59.4035091047644,0.97463364292711
"Total Stem Bark Weight","ST_BK_DW_TOT","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",67,9.1089552238806,2.1,18.7,23.7408692520739,24.5919016503935,8.95596423085231,13.5759130831667,15.8827690100827,21.0555408789004,1.93314340151262,25.2076535383977,0.886367536133905
"Total Stem Wood Weight","ST_WD_DW_TOT","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",67,9.1089552238806,2.1,18.7,57.625889731091,16.380973293556,-20.6554367674032,-3.01320324105678,39.9435177328922,13.2678653759773,5.0167797979717,60.8097599444104,0.964176579593999
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","746","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",67,9.1089552238806,2.1,18.7,57.4015200270832,15.369302003243,-11.6994725365509,-0.375201183843043,39.3967173490963,11.8514282447941,5.0588506122867,58.1604163685773,0.978093665310119
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",38,7.08157894736842,1.4,22.7,645.638454636473,40.3236029183326,265.050132331434,7.85873348921002,272.246286646863,31.3837656794821,35.3217032421238,690.022373446524,0.231674857519445
"Total Stem Bark Weight","ST_BK_DW_TOT","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",38,7.08157894736842,1.4,22.7,53.1030554546735,45.6572161646583,21.2888282600131,0.34840659969885,22.3840108274617,37.3700770895787,2.88530710859584,56.5591717116786,0.136614261303766
"Total Stem Wood Weight","ST_WD_DW_TOT","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",38,7.08157894736842,1.4,22.7,477.016571446382,45.3910097162679,195.257234884909,0.69926794197544,198.328233766629,37.0551660531686,25.9562110791774,509.590203897656,0.345143390006965
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",38,7.08157894736842,1.4,22.7,528.466240477743,44.9545860423937,216.546063144922,0.30109780560752,220.367824152935,36.7644820245961,28.7553150817971,564.640931422435,0.328227254712403
"Merch Stem Bark Weight","ST_BK_DW_MER","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",17,12.0117647058824,5,22.7,72.7901285836856,41.7275760365254,49.1305971319977,40.1893605253879,49.7655622917971,45.4356142397469,4.44261090982282,86.0264357026596,-0.675327047382663
"Merch Stem Wood Weight","ST_WD_DW_MER","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",17,12.0117647058824,5,22.7,661.382270795808,34.8340541705684,447.554154458612,43.0198143465865,448.321484982765,44.9272723906012,40.3499402585506,782.304453668853,-0.159839874943746
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","94","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",17,12.0117647058824,5,22.7,731.799442938193,35.0778569566487,496.684751590609,42.2286289416947,497.558873657888,44.1366389246667,44.6866813366483,866.443522371737,-0.20180474666267
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",22,7.41818181818182,1.5,21.3,42.0476294083893,13.4360626845582,-24.1220129787474,-8.63198598123765,29.5853555206546,13.013192858447,4.0582780949729,47.6393836019398,0.993063523658789
"Total Stem Bark Weight","ST_BK_DW_TOT","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",22,7.41818181818182,1.5,21.3,13.3319279776237,32.4275582727198,-5.77829008493215,-45.8918357167679,7.48139959835758,49.2803552234163,0.955996643220475,14.2495556140202,0.971208718589282
"Total Stem Wood Weight","ST_WD_DW_TOT","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",22,7.41818181818182,1.5,21.3,18.5143282990112,22.4184932571854,-4.83822354954961,-14.0273125326533,10.2735850684877,17.9843249408712,1.53614136590062,18.7245249438149,0.997980078267717
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",22,7.41818181818182,1.5,21.3,29.372510013073,23.2547197276615,-10.6165136344818,-18.6926436427814,14.616042865483,21.02447783633,2.11595675054442,30.5980236975843,0.996248412290372
"Merch Stem Bark Weight","ST_BK_DW_MER","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",13,10.1461538461538,5.3,21.3,9.46406506973741,28.1293256080152,-4.08000329633979,-24.6752581472558,7.91620288960858,31.4532419289771,0.834367795088019,9.96619625536764,0.987134880194224
"Merch Stem Wood Weight","ST_WD_DW_MER","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",13,10.1461538461538,5.3,21.3,28.6775708877261,7.64328151429204,14.3519393531053,1.9600454346178,18.4842473831275,6.28913902774304,1.93324650808179,31.0663718584092,0.994600709107712
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","242","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",13,10.1461538461538,5.3,21.3,27.5726042000545,8.80177052148547,10.2719360567655,-1.68417891227348,18.5258944800965,7.21991747051787,1.94329484077347,28.4126823566249,0.996891061386965
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",4,9.925,4.4,16.7,122.300203258676,5.88190453263949,-126.864607165921,-17.5569242190027,126.864607165921,17.5569242190027,14.6499269740239,165.265342220317,0.942495385341658
"Merch Stem Bark Weight","ST_BK_DW_MER","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",3,11.7666666666667,6.3,16.7,33.7398195602414,8.9831609130202,-35.7070080962204,-28.8470996350403,35.7070080962204,28.8470996350403,3.57926932324878,45.0988622527071,0.649685234022588
"Merch Stem Wood Weight","ST_WD_DW_MER","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",3,11.7666666666667,6.3,16.7,79.9038417760277,11.4678408535018,-90.7887237411896,-10.6394849639056,91.4205190055023,11.5322294379945,9.9555840689447,111.798963824654,0.928786599999656
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",3,11.7666666666667,6.3,16.7,108.520786795685,10.6915077077096,-126.49573183741,-13.4471684482943,126.49573183741,13.4471684482943,13.3095436254941,154.442041828809,0.902512373610645
"Total Stem Bark Weight","ST_BK_DW_TOT","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",4,9.925,4.4,16.7,35.6893427606402,17.1564090899223,-29.0146897997665,-21.1218393728145,29.0392835755535,21.5681873907286,3.16989386622742,42.3927955458415,0.741661019148732
"Total Stem Wood Weight","ST_WD_DW_TOT","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",4,9.925,4.4,16.7,88.97928470563,11.2613322030261,-77.5043841289134,-11.2080857269234,79.4718307558332,13.4963465165487,9.11493881860271,109.292792027866,0.94472032640451
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","263","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",4,9.925,4.4,16.7,121.435975642501,10.4414969695646,-106.51907392868,-12.8147455544339,107.131332374757,13.4094021648432,12.0972531690482,149.687458545491,0.925347499261543
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.45625,2.2,16.5,90.6826555938059,18.1720992633252,47.9750653127609,16.8823457409926,49.7248354924262,17.7057095179733,7.2745653187939,100.054944484078,0.934755436732309
"Total Stem Bark Weight","ST_BK_DW_TOT","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.45625,2.2,16.5,8.12790156396361,36.3108289437978,7.73103196404959,56.0542647692395,7.73103196404959,56.0542647692395,1.16778709497639,11.0318953527055,0.857483251601378
"Total Stem Wood Weight","ST_WD_DW_TOT","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.45625,2.2,16.5,44.4361117092153,11.6254251670627,17.1504566054271,5.75183075313182,22.432716870294,11.5347134946384,3.23724673679298,46.3173367554621,0.966609549742809
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",16,7.45625,2.2,16.5,51.6305567351925,12.4668655798299,24.8814885694767,12.4368100387336,26.7076263292593,14.0192235783505,3.98975327871415,55.8408068791973,0.960801326145669
"Merch Stem Bark Weight","ST_BK_DW_MER","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",12,8.675,5.1,16.5,9.52361871062623,28.9393515716385,8.39832167442225,44.585837275295,8.39832167442225,44.585837275295,1.09918356266661,12.3964851542824,0.81564133141556
"Merch Stem Wood Weight","ST_WD_DW_MER","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",12,8.675,5.1,16.5,56.9447886231734,11.4166691112994,24.9010245144443,5.79260319432909,30.1235022743882,11.0849839754158,4.02155892276089,59.9378363578635,0.944912138582756
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","93","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",12,8.675,5.1,16.5,65.7868962371064,10.9643058776623,33.2993461888666,10.5052326270088,35.1650522097766,12.148931050752,4.80927531662025,71.2467720677586,0.936864146686572
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","19","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",128,7.30703125,1.4,16.6,62.936434935805,17.1225181943227,-1.82028802140554,5.32053401905336,36.1814315374433,14.1851301436577,5.51144883517626,62.7165290709173,0.974346655287905
"Total Stem Bark Weight","ST_BK_DW_TOT","19","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",123,6.53414634146341,1.4,16.6,10.0064895537695,29.5511214921936,0.851297759043536,5.81625130974493,5.00420062322827,22.1933169344098,0.877764454279272,10.0020236642283,0.942570394459189
"Total Stem Wood Weight","ST_WD_DW_TOT","19","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",123,6.53414634146341,1.4,16.6,36.7360606054529,15.3604424243845,-20.8682512805942,-13.3402921703424,22.845613770213,15.9627064360838,3.59870076444901,42.119475370061,0.972787056922703
