"VAR2","VAR3","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Total Stem Bark Volume","ST_BK_CV_TOT","MD",32,7.034375,2.4,13.1,0.460211020246628,20.2263385086328,0.364018654440033,28.7652664958361,0.364018654440033,28.7652664958361,0.0556791546710502,0.581106871163245,0.698819121748442
"Total Stem Wood Volume","ST_WD_CV_TOT","MD",32,7.034375,2.4,13.1,1.35713845047394,21.9133659955919,0.522318866639567,0.744352289641362,0.741197308464426,13.9244561153344,0.144505084083215,1.43425407373402,0.933328840862292
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","MD",219,11.0922374429224,2.4,29.8,4.44114668905392,11.4525996362063,-0.00177443061083306,2.77313741573701,2.46985452857903,8.53257946207457,0.262655627682972,4.43099583864095,0.982452543974141
"Merch Stem Bark Weight","ST_BK_DW_MER","MD",18,6.81666666666667,5,11.3,6.59475605292903,34.6802860539841,-3.24686822335009,-28.4383563302116,5.91500214993637,39.3477465100853,1.08962689451879,7.18448360641938,0.304013841553058
"Merch Stem Wood Weight","ST_WD_DW_MER","MD",18,6.81666666666667,5,11.3,34.0195410559981,24.1020082401857,9.54739062117148,-0.651942779775055,14.7835073376711,15.4757042657808,3.80321780612384,34.4120004668516,0.840429177628462
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","MD",18,6.81666666666667,5,11.3,39.3460851221927,26.843433532753,6.30052239782139,-8.35954571587997,20.4155163138556,21.8296277276371,4.40413328579071,38.753124268507,0.829247175990209
"Stump Wood+Bark Weight","SP_WDBK_DW","MD",23,6.27826086956522,4,11.3,1.97771994488294,20.0796652614674,-0.0545042161443707,-4.10686364378241,1.10496443455781,14.1669459088058,0.236592293924141,1.93501603508482,0.837559430774431
"Total Stem Bark Weight","ST_BK_DW_TOT","MD",23,6.27826086956522,4,11.3,6.58931643297999,27.5904956943242,-2.78297527440795,-18.0961123903038,5.22170180765341,27.2494548671988,1.05772862788812,7.01970482743709,0.403160234159462
"Total Stem Wood Weight","ST_WD_DW_TOT","MD",23,6.27826086956522,4,11.3,32.3557690818492,18.5177357821039,12.6877298536729,10.6083851539591,13.3071227362103,12.1093559508649,3.76337256558616,34.0933581996807,0.84109935012681
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","MD",23,6.27826086956522,4,11.3,37.2906851991304,19.9601953625091,9.90475457926499,2.9650712053048,16.3482889061595,12.3521171028074,4.19118312845344,37.7920455243244,0.835926838090985
"Merch Stem Bark Volume","ST_BK_CV_MER","DE",12,8.475,5.2,11.4,0.398573582701708,14.6110600080375,0.0865287067206835,7.61357981346779,0.278609250157201,13.6970089109375,0.0382949285246827,0.39129235810596,0.919486846611929
"Merch Stem Wood Volume","ST_WD_CV_MER","DE",12,8.475,5.2,11.4,1.01744833271774,13.6946839285675,0.386567320366803,-1.80850709378942,0.657500151318,10.7424234301136,0.108157175521592,1.04803084104421,0.97653735523377
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","DE",23,8.73913043478261,5.2,14.8,1.66729793525422,13.0780035151887,0.764608128313009,4.85092891885749,1.02117654449692,9.8977419493109,0.168136301069749,1.80101181073257,0.960649439645163
"Stump Bark Volume","SP_BK_CV","DE",12,8.475,5.2,11.4,0.0390150734486642,42.528194441743,-0.00435283580208403,1.94875715981832,0.0292819100106578,27.4000256788375,0.00451042729430331,0.0376068496337326,0.365675405237414
"Stump Wood Volume","SP_WD_CV","DE",12,8.475,5.2,11.4,0.116581165989522,24.8291831217001,0.0901118572383975,14.3090305237932,0.109953423736287,22.9738433832172,0.0142805333420564,0.14345284146067,0.530043095050729
"Stump Wood+Bark Volume","SP_WDBK_CV","DE",24,8.57916666666667,4.9,14.8,0.126506398687168,22.3468139351342,0.119158863927506,19.3345169918485,0.136968798241352,24.879431623235,0.0170046692669987,0.171860047393484,0.757218701034754
"Total Stem Bark Volume","ST_BK_CV_TOT","DE",12,8.475,5.2,11.4,0.410485867164002,16.5882108514535,0.141367629622217,13.8853668735961,0.334810458480026,18.7833747480294,0.0435482644024788,0.4176624233971,0.912451296879448
"Total Stem Wood Volume","ST_WD_CV_TOT","DE",12,8.475,5.2,11.4,1.03866566081203,10.9644784438068,0.519040750967849,1.92017889497667,0.682662150742563,8.13469385598846,0.114919431971988,1.12175196004711,0.974685566791449
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","DE",24,8.57916666666667,4.9,14.8,1.63374221455755,9.76781871972888,0.915151429724806,7.51967459422332,1.05301867750312,8.46254643271452,0.172551404357588,1.84266185050421,0.961125839714638
"Merch Stem Bark Weight","ST_BK_DW_MER","DE",12,8.475,5.2,11.4,7.32809433145832,33.2602981184999,0.707627816479188,-11.6931859880021,6.04306959678258,29.2785196459988,0.86389106957221,7.05171065154955,0.80741753481853
"Merch Stem Wood Weight","ST_WD_DW_MER","DE",12,8.475,5.2,11.4,43.1343273081097,16.9942358346688,21.4192075728,6.73408042232241,27.7164565125117,12.7672320502914,4.65798159956021,46.522092916623,0.939354290240777
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","DE",12,8.475,5.2,11.4,48.2641586322561,19.0617613909133,22.1268353892792,1.43437622985374,31.4815582329165,13.7465433271971,5.13673667082205,51.233843978213,0.937330376225694
"Stump Wood+Bark Weight","SP_WDBK_DW","DE",12,8.475,5.2,11.4,2.40228145039941,15.8300080824941,0.648415052907318,1.50605603954645,1.5525390087372,10.7184820783194,0.248665132053719,2.3896621589377,0.924163751828626
"Total Stem Bark Weight","ST_BK_DW_TOT","DE",12,8.475,5.2,11.4,7.71661262365695,28.3984872687228,1.05165465110672,-6.52189071406984,6.28681113878422,24.2808435660954,0.895138837862774,7.46256738820345,0.784173301967893
"Total Stem Wood Weight","ST_WD_DW_TOT","DE",12,8.475,5.2,11.4,45.3625316641909,15.2571069331672,26.3891772027912,12.8801926229433,31.4260976591968,14.9447783684537,5.12359795900449,50.8199568330163,0.934434068058095
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","DE",12,8.475,5.2,11.4,50.5375250021352,15.1785872567317,27.4408318538979,7.57715412732186,33.8047098119298,11.8931766949563,5.55487674731164,55.6255687617084,0.932542881132356
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","GA",3223,8.46255041886441,1,30.2,139.063046921368,16.6478373130434,-9.54004027038626,0.686575381719695,69.3850821515338,12.240406024628,9.21801172551131,139.368372390065,0.972673102870504
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","GA",2273,6.98389793224813,1,30.2,116.258891759444,18.3062951495266,0.19236562401931,0.091262698769224,48.5161437205096,13.193814046158,7.57587982196785,116.233474240736,0.979728748000252
"Foliage","FOL_DW","GA",2227,6.51293219577907,1,30.2,9.11890932070195,149.275928189006,0.550777973680213,39.4576617085746,4.16267146165113,55.9394399472197,0.731369781571554,9.13348369060905,0.828576110462762
"Top and Branches","BRT_WDBK_DW_MER","GA",1338,9.89162929745889,5,30.2,96.8892513841013,40.1583819815871,8.40744547800777,17.6675858806373,47.5114435871396,31.0172444086506,6.25969927732941,97.2172622751397,0.849706212574998
"Branches","BRT_WDBK_DW_TOT","GA",2366,6.91669484361792,1,30.2,72.6403507937746,78.2520178017116,4.43862046368962,17.8806778819916,26.5700535336142,45.6475775827905,4.64116441687124,72.7605094048777,0.870325862118882
"Merch Stem Bark Volume","ST_BK_CV_MER","TN",1568,12.109693877551,5,30,1.44164432564952,23.5847490270705,-0.319490119102116,0.964243873448521,0.87558852490817,16.9410047872551,0.0873990753861155,1.47617303422987,0.947186510336267
"Merch Stem Wood Volume","ST_WD_CV_MER","TN",1568,12.109693877551,5,30,3.38471293294982,12.6170469609594,0.6021190681725,3.27756025928533,2.00386242553238,9.01303789056099,0.195767865982818,3.43678959330788,0.987341524265106
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","TN",1596,12.1608395989975,5,30,3.90968264631952,11.4091340025647,0.391740998156594,1.96636853638541,2.21250670340612,7.84172392538997,0.220431841460448,3.92804047196997,0.988509323169022
"Stump Bark Volume","SP_BK_CV","TN",1784,10.9931053811659,1,30,0.0702030253127117,NA,0.00189640765685692,Inf,0.04887375014745,Inf,0.00563469246377911,0.0702089633359036,0.820985769432482
"Stump Wood Volume","SP_WD_CV","TN",1784,10.9931053811659,1,30,0.194612963888687,19.0601789717588,0.0844639105998792,11.5366889408184,0.133268873674298,17.2111057602953,0.0135604317056981,0.212101692523718,0.949939247354191
"Stump Wood+Bark Volume","SP_WDBK_CV","TN",1819,11.0256184716877,1,30,0.261433191540408,20.2034187731348,0.0724529380967365,6.78375349898541,0.163865064958368,16.5546332031336,0.017160174541422,0.271217934074616,0.941519331202209
"Total Stem Bark Volume","ST_BK_CV_TOT","TN",1784,10.9931053811659,1,30,1.38738330941713,24.3499915704454,-0.295318413282923,0.517862240420932,0.803535060416519,17.134093478029,0.0849831505549475,1.41808549478458,0.95241916799521
"Total Stem Wood Volume","ST_WD_CV_TOT","TN",1787,10.9783995523223,1,30,3.15006325126429,11.750090474847,0.63479093367345,3.30274403209517,1.76023772771764,8.7990061255104,0.183325945292659,3.21252318144494,0.98924049602659
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","TN",1819,11.0256184716877,1,30,3.57705474927584,9.91507146516568,0.418886974801872,1.72742950048861,1.89494115429045,7.21996960016869,0.201578338648248,3.60052117283308,0.99063535725776
"Sawlog Bark Volume","ST_BK_CV_SAW","TN",974,14.8113963039014,9,30,1.71063157752215,22.9585673627993,-0.536020135608633,-1.79691510817096,1.18747761255657,16.7001484144452,0.100784983243133,1.79180735729951,0.92810550832986
"Sawlog Wood Volume","ST_WD_CV_SAW","TN",974,14.8113963039014,9,30,4.47262999614855,13.6300783695454,-0.289791264191412,-0.523975158297144,3.11205689652511,10.1383847687172,0.254364596838614,4.47971646885161,0.980845490247611
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","TN",995,14.8753768844221,9,30,5.36579754873213,12.9205337736477,-0.627433228304677,-1.27228138161869,3.63794094750036,9.47861516192029,0.304599326998961,5.39967770559487,0.980307821749318
"Merch Stem Bark Volume","ST_BK_CV_MER","NB",2462,9.51108854589764,5,25.5,0.502459747788166,19.6960405535719,-0.0414103768870316,-0.656974056539503,0.288963487297883,15.316867419137,0.0388124563786936,0.50406157605789,0.910832894001927
"Merch Stem Wood Volume","ST_WD_CV_MER","NB",2462,9.51108854589764,5,25.5,1.58628332907988,9.62440451347773,-0.283898261960921,-3.4766702502187,1.01207767597307,8.00100425814608,0.129805613184945,1.61117068311634,0.981191249089793
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","NB",2464,9.5086038961039,5,25.5,1.68911477224917,9.32620310537526,-0.324539415708573,-3.50972446390325,1.10757703676715,7.83082334018523,0.141544228802571,1.71967340756358,0.983409929789875
"Stump Bark Volume","SP_BK_CV","NB",2565,9.29068226120858,1.7,25.5,0.0423784844500152,81.7304650820365,2.79701222511248e-05,31.4513701421873,0.0270302535228095,47.0587801785333,0.00356969785770336,0.0423702319635984,0.730069382270869
"Stump Wood Volume","SP_WD_CV","NB",2565,9.29068226120858,1.7,25.5,0.159036044721313,16.1219907907092,-0.0715835063868691,-6.41052058735324,0.105512698005405,13.4342770577424,0.0162349254418619,0.174375460709581,0.86007310807463
"Stump Wood+Bark Volume","SP_WDBK_CV","NB",2567,9.2884690299961,1.7,25.5,0.172673986023024,16.0396387582877,-0.071489289058758,-4.89622478709228,0.11243940253539,12.9053857533135,0.0169996205482808,0.186856652718857,0.877976048628188
"Total Stem Bark Volume","ST_BK_CV_TOT","NB",2565,9.29068226120858,1.7,25.5,0.511945651274408,18.540726835124,-0.0588522019336442,-1.48696840817689,0.295571437991184,14.5533517730486,0.0401960091033178,0.515218160430428,0.913025561895082
"Total Stem Wood Volume","ST_WD_CV_TOT","NB",2565,9.29068226120858,1.7,25.5,1.55941540884889,8.03993248908114,-0.25641005319683,-2.38307948307645,0.950064787529196,6.5818076200467,0.12447846458429,1.58005521161582,0.983021883291057
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","NB",2567,9.2884690299961,1.7,25.5,1.64406873446065,7.66871484376408,-0.314432787306061,-2.63185134014323,1.03276661686029,6.38131879852483,0.134747697595104,1.673552214911,0.985260976550086
"Sawlog Bark Volume","ST_BK_CV_SAW","NB",1146,11.9653577661431,9,25.5,0.698778610873592,22.3915294738893,-0.0513011978769538,1.54690456197119,0.460501370899198,17.3509935316509,0.0496392938367014,0.700355107458837,0.863952700145552
"Sawlog Wood Volume","ST_WD_CV_SAW","NB",1146,11.9653577661431,9,25.5,2.32213405067931,11.3550148271449,-0.727527240194383,-4.49657758899919,1.8002875164633,9.7666052329454,0.185812054359993,2.43246728774964,0.963147377350217
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","NB",1146,11.9653577661431,9,25.5,2.4925380802693,11.0662016860987,-0.778828438071336,-4.27121901463652,1.96409207155751,9.5084139452144,0.20200826752244,2.6103445315019,0.967265059908939
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","AL",417,8.05731414868105,1,21,137.178460460188,21.5102447661591,-12.2199383759163,-0.862542952435227,68.8437269164222,14.2548300390735,9.45124262505997,137.557733252801,0.979814940315367
"Foliage","FOL_DW","AL",524,7.06164122137405,1,21,14.0116594571218,171.035595828132,-2.4460021964068,42.7360825088048,6.75021788121444,70.354727931742,1.04541909685209,14.2103785453376,0.81992667803179
"Merch Stem Bark Volume","ST_BK_CV_MER","SC",8112,10.9702539447732,5,41.8,1.60790395597274,46.6551024149754,-0.0700622950678739,8.11275658448639,0.892717864213867,27.0968084625759,0.0993348426676528,1.60933065258086,0.86450970109933
"Merch Stem Wood Volume","ST_WD_CV_MER","SC",8112,10.9702539447732,5,41.8,4.14600665902363,16.6885530008994,0.270557020164747,1.81027234732114,2.09915339573811,12.2551969283052,0.2312421655939,4.15457017181095,0.968567307950875
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","SC",8191,10.9967769503113,5,41.8,4.29435448045398,14.6202751084609,0.190846040206975,0.687732276173711,2.14602203002612,10.1908528899257,0.23545649665808,4.29833120905649,0.975444155251675
"Stump Bark Volume","SP_BK_CV","SC",9026,10.1704963438954,1,41.8,0.151201714786332,74.1935599271886,-0.0128841427137711,10.9026686235679,0.0876849793844619,43.6751578306485,0.00987717339047595,0.151741315360869,0.515091561591327
"Stump Wood Volume","SP_WD_CV","SC",9122,10.2219907914931,1,41.8,0.429435659069539,22.2656645233595,-0.0243343896539012,-2.37021747053919,0.198070028066123,17.2617216185484,0.0254003909519651,0.430101071019817,0.868235837836676
"Stump Wood+Bark Volume","SP_WDBK_CV","SC",9108,10.1993631971893,1,41.8,0.529668601865912,23.0221222870077,-0.0353504432763967,-3.39120780542255,0.251781719354433,17.8162453184599,0.0316762200948723,0.530817934116774,0.84969475424554
"Total Stem Bark Volume","ST_BK_CV_TOT","SC",9026,10.1704963438954,1,41.8,1.61705632125059,44.1916968572505,-0.0680212434118273,9.32566962744327,0.867752636706358,26.0341850621894,0.101072387279052,1.61839683988103,0.871316552690123
"Total Stem Wood Volume","ST_WD_CV_TOT","SC",9185,10.1634730538922,1,41.8,3.94087638307862,14.104574382289,0.245010405161846,1.72504566909552,1.90462589587392,10.6618636886496,0.220344355108096,3.94827125587443,0.973218902823173
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","SC",9108,10.1993631971893,1,41.8,4.05651176177753,11.2183138297485,0.202214539517968,1.16713055598826,1.90195701554202,8.35049064958828,0.220976350410776,4.06132634841818,0.97915997445926
"Sawlog Bark Volume","ST_BK_CV_SAW","SC",4428,14.1237804878049,9,41.8,2.07414301223518,50.5643820983167,-0.191821739511624,7.12561126062157,1.34011774868446,28.0103587788092,0.120713589828232,2.08276096914698,0.797776567418641
"Sawlog Wood Volume","ST_WD_CV_SAW","SC",4428,14.1237804878049,9,41.8,5.86569804404102,18.2660046212404,-0.302309000547667,-0.0155424321652025,3.60800140635336,13.1363098996363,0.321661041928741,5.87282164576094,0.946773707681558
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","SC",4485,14.1459977703456,9,41.8,6.21463608535633,16.6996591488862,-0.528266229412435,-0.916493518450454,3.86009631490291,11.6841167065115,0.340556583883364,6.23635755692614,0.955054136772822
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","KY",220,7.58363636363636,1,20.9,139.708129127029,20.2032956393944,1.1727521518262,2.1097652511619,66.7094269477459,15.3196327860348,9.64113132763078,139.395182368303,0.967219506747709
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","KY",223,7.49775784753363,1,20.9,137.452203371659,20.5190979842693,1.63610642470611,1.62257018131794,64.3975470320917,15.1533253326716,9.40620103483252,137.153427217873,0.966256209578033
"Foliage","FOL_DW","KY",220,7.58363636363636,1,20.9,8.5245906805949,143.98373532163,-0.473864913705864,76.8699219706825,4.85560744784412,94.0485262139818,0.718013525386015,8.51838495253761,0.856906222293902
"Total Stem Wood Volume","ST_WD_CV_TOT","KY",1563,13.4063339731286,1,34.2,7.18998824294511,14.5887525210954,-2.89673163930339,-3.45174875783871,4.70742848546375,11.7357021544228,0.417073948748273,7.74944580676402,0.955207686622026
"Stump Wood+Bark Weight","SP_WDBK_DW","KY",223,7.49775784753363,1,20.9,5.35361194389625,28.7484486690495,0.659327681197699,5.09179802472172,3.20474489243567,20.4966585195245,0.489449160483354,5.38213233319873,0.958190732136715
"Branches","BRT_WDBK_DW_TOT","KY",223,7.49775784753363,1,20.9,75.7244157982155,102.126469487742,-6.75541064931424,11.9827348407758,40.6904502425907,61.1304469536957,5.83977253243907,75.8558427367924,0.878750592968603
"Total Stem Bark Weight","ST_BK_DW_TOT","KY",223,7.49775784753363,1,20.9,21.4430928223275,36.1814621990098,-1.09486532982873,13.9323859008088,10.1840209949075,26.0603779161289,1.70467333247123,21.4229561109824,0.912301804058839
"Total Stem Wood Weight","ST_WD_DW_TOT","KY",223,7.49775784753363,1,20.9,84.5503624855564,18.2610747580588,9.48638240384909,5.11714016482639,39.4486646052348,14.3449963384567,5.79836102237731,84.8922729746101,0.968267891212858
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","KY",223,7.49775784753363,1,20.9,85.3551966948563,18.1847683884542,8.39151707402035,5.63016089124096,42.232574356209,14.3465883708559,6.17147601174942,85.5760288572201,0.975171981103956
"Stump Bark Volume","SP_BK_CV","KY",1544,13.5470207253886,1.2,34.2,0.132176963762336,148.742555786233,0.101460430837321,130.066493535673,0.107788771261333,133.783871383117,0.00918428119745507,0.166594278181143,-3.52216973203032
"Stump Wood Volume","SP_WD_CV","KY",1544,13.5470207253886,1.2,34.2,0.42830738179757,21.8321578658946,-0.00538585488512756,4.22644522547518,0.266063511982385,16.8080286211365,0.0249409294420192,0.428202531254954,0.88344172934094
"Stump Wood+Bark Volume","SP_WDBK_CV","KY",1544,13.5470207253886,1.2,34.2,0.469785098086321,22.6390392824683,0.0960745759521932,9.39175365136736,0.302679740727765,18.3089428006163,0.0274847098301437,0.479359388543019,0.866051083573694
